date,players,viewers
16-Aug-2010,17923,0
17-Aug-2010,18075,0
18-Aug-2010,18736,0
19-Aug-2010,18643,0
20-Aug-2010,19765,0
21-Aug-2010,21354,0
22-Aug-2010,20641,0
23-Aug-2010,17341,0
24-Aug-2010,16822,0
25-Aug-2010,17995,0
26-Aug-2010,18491,0
27-Aug-2010,20395,0
28-Aug-2010,21583,0
29-Aug-2010,20581,0
30-Aug-2010,17256,0
31-Aug-2010,16486,0
1-Sep-2010,18157,0
2-Sep-2010,18242,0
3-Sep-2010,20869,0
4-Sep-2010,20619,0
5-Sep-2010,20995,0
6-Sep-2010,19539,0
7-Sep-2010,15303,0
8-Sep-2010,16339,0
9-Sep-2010,17349,0
10-Sep-2010,20837,0
11-Sep-2010,20938,0
12-Sep-2010,19423,0
13-Sep-2010,15213,0
14-Sep-2010,14473,0
15-Sep-2010,15668,0
16-Sep-2010,16848,0
17-Sep-2010,20198,0
18-Sep-2010,19928,0
19-Sep-2010,17767,0
20-Sep-2010,14354,0
21-Sep-2010,14138,0
22-Sep-2010,14917,0
23-Sep-2010,16221,0
24-Sep-2010,18819,0
25-Sep-2010,19309,0
26-Sep-2010,16953,0
27-Sep-2010,13841,0
28-Sep-2010,13482,0
29-Sep-2010,13451,0
30-Sep-2010,34401,0
1-Oct-2010,39657,0
2-Oct-2010,39604,0
3-Oct-2010,36318,0
4-Oct-2010,27566,0
5-Oct-2010,23456,0
6-Oct-2010,28132,0
7-Oct-2010,29159,0
8-Oct-2010,32492,0
9-Oct-2010,31523,0
10-Oct-2010,28360,0
11-Oct-2010,24973,0
12-Oct-2010,22124,0
13-Oct-2010,24689,0
14-Oct-2010,26113,0
15-Oct-2010,29506,0
16-Oct-2010,29490,0
17-Oct-2010,26533,0
18-Oct-2010,21239,0
19-Oct-2010,19547,0
20-Oct-2010,23423,0
21-Oct-2010,23282,0
22-Oct-2010,25970,0
23-Oct-2010,25926,0
24-Oct-2010,23711,0
25-Oct-2010,19048,0
26-Oct-2010,18884,0
27-Oct-2010,32234,0
28-Oct-2010,31692,0
29-Oct-2010,32009,0
30-Oct-2010,32620,0
31-Oct-2010,31804,0
1-Nov-2010,25680,0
2-Nov-2010,24123,0
3-Nov-2010,22548,0
4-Nov-2010,26294,0
5-Nov-2010,28000,0
6-Nov-2010,28076,0
7-Nov-2010,27697,0
8-Nov-2010,19572,0
9-Nov-2010,16994,0
10-Nov-2010,21985,0
11-Nov-2010,22135,0
12-Nov-2010,23400,0
13-Nov-2010,23691,0
14-Nov-2010,22425,0
15-Nov-2010,16941,0
16-Nov-2010,16332,0
17-Nov-2010,18444,0
18-Nov-2010,18674,0
19-Nov-2010,22328,0
20-Nov-2010,22699,0
21-Nov-2010,22203,0
22-Nov-2010,17065,0
23-Nov-2010,18253,0
24-Nov-2010,20242,0
25-Nov-2010,20514,0
26-Nov-2010,20784,0
27-Nov-2010,20614,0
28-Nov-2010,20201,0
29-Nov-2010,16433,0
30-Nov-2010,16537,0
1-Dec-2010,17720,0
2-Dec-2010,18516,0
3-Dec-2010,21427,0
4-Dec-2010,21706,0
5-Dec-2010,21532,0
6-Dec-2010,16137,0
7-Dec-2010,15142,0
8-Dec-2010,17379,0
9-Dec-2010,17533,0
10-Dec-2010,21955,0
11-Dec-2010,22615,0
12-Dec-2010,21748,0
13-Dec-2010,16966,0
14-Dec-2010,15784,0
15-Dec-2010,17960,0
16-Dec-2010,18731,0
17-Dec-2010,32098,0
18-Dec-2010,31950,0
19-Dec-2010,28023,0
20-Dec-2010,23715,0
21-Dec-2010,22935,0
22-Dec-2010,34334,0
23-Dec-2010,34334,0
24-Dec-2010,28059,0
25-Dec-2010,25519,0
26-Dec-2010,25122,0
27-Dec-2010,24906,0
28-Dec-2010,24171,0
29-Dec-2010,29408,0
30-Dec-2010,30181,0
31-Dec-2010,27195,0
1-Jan-2011,28782,0
2-Jan-2011,27031,0
3-Jan-2011,24156,0
4-Jan-2011,21634,0
5-Jan-2011,24260,0
6-Jan-2011,24260,0
7-Jan-2011,25861,0
8-Jan-2011,25938,0
9-Jan-2011,25011,0
10-Jan-2011,19120,0
11-Jan-2011,18719,0
12-Jan-2011,20453,0
13-Jan-2011,21251,0
14-Jan-2011,23381,0
15-Jan-2011,24332,0
16-Jan-2011,23514,0
17-Jan-2011,20947,0
18-Jan-2011,17819,0
19-Jan-2011,19284,0
20-Jan-2011,20356,0
21-Jan-2011,22954,0
22-Jan-2011,23767,0
23-Jan-2011,22464,0
24-Jan-2011,16977,0
25-Jan-2011,16349,0
26-Jan-2011,19692,0
27-Jan-2011,19692,0
28-Jan-2011,21427,0
29-Jan-2011,22285,0
30-Jan-2011,21524,0
31-Jan-2011,16829,0
1-Feb-2011,17320,0
2-Feb-2011,18889,0
3-Feb-2011,19169,0
4-Feb-2011,22297,0
5-Feb-2011,22792,0
6-Feb-2011,21969,0
7-Feb-2011,16451,0
8-Feb-2011,15837,0
9-Feb-2011,18071,0
10-Feb-2011,18358,0
11-Feb-2011,21418,0
12-Feb-2011,22139,0
13-Feb-2011,21307,0
14-Feb-2011,15651,0
15-Feb-2011,15537,0
16-Feb-2011,17511,0
17-Feb-2011,18082,0
18-Feb-2011,20948,0
19-Feb-2011,21884,0
20-Feb-2011,22015,0
21-Feb-2011,19909,0
22-Feb-2011,16565,0
23-Feb-2011,16647,0
24-Feb-2011,17729,0
25-Feb-2011,20535,0
26-Feb-2011,21473,0
27-Feb-2011,20687,0
28-Feb-2011,15532,0
1-Mar-2011,14728,0
2-Mar-2011,16540,0
3-Mar-2011,17243,0
4-Mar-2011,20790,0
5-Mar-2011,20939,0
6-Mar-2011,21216,0
7-Mar-2011,16476,0
8-Mar-2011,14510,0
9-Mar-2011,16688,0
10-Mar-2011,18919,0
11-Mar-2011,21875,0
12-Mar-2011,22065,0
13-Mar-2011,21696,0
14-Mar-2011,17157,0
15-Mar-2011,17378,0
16-Mar-2011,19478,0
17-Mar-2011,19727,0
18-Mar-2011,21381,0
19-Mar-2011,22283,0
20-Mar-2011,21830,0
21-Mar-2011,17301,0
22-Mar-2011,16739,0
23-Mar-2011,19487,0
24-Mar-2011,19487,0
25-Mar-2011,21460,0
26-Mar-2011,21417,0
27-Mar-2011,18930,0
28-Mar-2011,15832,0
29-Mar-2011,14923,0
30-Mar-2011,17403,0
31-Mar-2011,18376,0
1-Apr-2011,20208,0
2-Apr-2011,20412,0
3-Apr-2011,17903,0
4-Apr-2011,14774,0
5-Apr-2011,14695,0
6-Apr-2011,17071,0
7-Apr-2011,18872,0
8-Apr-2011,21418,0
9-Apr-2011,21325,0
10-Apr-2011,19084,0
11-Apr-2011,15486,0
12-Apr-2011,15397,0
13-Apr-2011,16991,0
14-Apr-2011,16991,0
15-Apr-2011,19692,0
16-Apr-2011,19343,0
17-Apr-2011,17703,0
18-Apr-2011,14471,0
19-Apr-2011,13720,0
20-Apr-2011,16268,0
21-Apr-2011,18124,0
22-Apr-2011,18722,0
23-Apr-2011,18529,0
24-Apr-2011,18227,0
25-Apr-2011,15451,0
26-Apr-2011,14083,0
27-Apr-2011,16640,0
28-Apr-2011,17274,0
29-Apr-2011,19410,0
30-Apr-2011,20885,0
1-May-2011,18463,0
2-May-2011,14329,0
3-May-2011,14344,0
4-May-2011,16160,0
5-May-2011,19902,0
6-May-2011,22418,0
7-May-2011,22198,0
8-May-2011,20533,0
9-May-2011,16154,0
10-May-2011,15854,0
11-May-2011,17536,0
12-May-2011,18036,0
13-May-2011,21359,0
14-May-2011,21676,0
15-May-2011,19551,0
16-May-2011,15346,0
17-May-2011,14594,0
18-May-2011,16836,0
19-May-2011,17301,0
20-May-2011,19348,0
21-May-2011,20128,0
22-May-2011,18215,0
23-May-2011,15216,0
24-May-2011,15220,0
25-May-2011,17500,0
26-May-2011,18507,0
27-May-2011,19063,0
28-May-2011,20249,0
29-May-2011,19409,0
30-May-2011,17644,0
31-May-2011,16874,0
1-Jun-2011,17936,0
2-Jun-2011,20930,0
3-Jun-2011,26342,0
4-Jun-2011,26952,0
5-Jun-2011,24781,0
6-Jun-2011,20851,0
7-Jun-2011,20741,0
8-Jun-2011,24828,0
9-Jun-2011,23737,0
10-Jun-2011,21806,0
11-Jun-2011,21184,0
12-Jun-2011,20331,0
13-Jun-2011,18514,0
14-Jun-2011,17801,0
15-Jun-2011,19998,0
16-Jun-2011,19831,0
17-Jun-2011,18922,0
18-Jun-2011,19304,0
19-Jun-2011,18206,0
20-Jun-2011,22855,0
21-Jun-2011,25551,0
22-Jun-2011,27825,0
23-Jun-2011,71677,0
24-Jun-2011,91350,0
25-Jun-2011,101789,0
26-Jun-2011,100917,0
27-Jun-2011,97616,0
28-Jun-2011,95231,0
29-Jun-2011,95231,0
30-Jun-2011,90325,0
1-Jul-2011,85413,0
2-Jul-2011,80567,0
3-Jul-2011,78084,0
4-Jul-2011,74972,0
5-Jul-2011,71961,0
6-Jul-2011,74272,0
7-Jul-2011,72199,0
8-Jul-2011,69094,0
9-Jul-2011,67027,0
10-Jul-2011,67027,0
11-Jul-2011,65398,0
12-Jul-2011,64819,0
13-Jul-2011,70412,0
14-Jul-2011,68661,0
15-Jul-2011,65736,0
16-Jul-2011,68625,0
17-Jul-2011,67002,0
18-Jul-2011,65539,0
19-Jul-2011,62975,0
20-Jul-2011,71421,0
21-Jul-2011,71421,0
22-Jul-2011,68198,0
23-Jul-2011,70077,0
24-Jul-2011,67884,0
25-Jul-2011,66192,0
26-Jul-2011,60302,0
27-Jul-2011,67965,0
28-Jul-2011,64208,0
29-Jul-2011,62809,0
30-Jul-2011,63015,0
31-Jul-2011,62054,0
1-Aug-2011,61637,0
2-Aug-2011,60009,0
3-Aug-2011,65782,0
4-Aug-2011,64521,0
5-Aug-2011,64023,0
6-Aug-2011,68902,0
7-Aug-2011,66002,0
8-Aug-2011,63935,0
9-Aug-2011,60153,0
10-Aug-2011,67082,0
11-Aug-2011,66470,0
12-Aug-2011,64223,0
13-Aug-2011,66036,0
14-Aug-2011,62714,0
15-Aug-2011,59688,0
16-Aug-2011,56052,0
17-Aug-2011,59824,0
18-Aug-2011,68395,0
19-Aug-2011,68641,0
20-Aug-2011,70959,0
21-Aug-2011,68185,0
22-Aug-2011,58569,0
23-Aug-2011,62155,0
24-Aug-2011,66542,0
25-Aug-2011,62079,0
26-Aug-2011,69854,0
27-Aug-2011,69617,0
28-Aug-2011,61525,0
29-Aug-2011,54716,0
30-Aug-2011,54194,0
31-Aug-2011,61184,0
1-Sep-2011,61186,0
2-Sep-2011,69062,0
3-Sep-2011,67717,0
4-Sep-2011,67339,0
5-Sep-2011,58298,0
6-Sep-2011,51795,0
7-Sep-2011,57123,0
8-Sep-2011,57710,0
9-Sep-2011,69643,0
10-Sep-2011,67450,0
11-Sep-2011,56457,0
12-Sep-2011,47931,0
13-Sep-2011,46127,0
14-Sep-2011,52663,0
15-Sep-2011,55149,0
16-Sep-2011,66974,0
17-Sep-2011,62728,0
18-Sep-2011,48958,0
19-Sep-2011,48112,0
20-Sep-2011,47143,0
21-Sep-2011,53398,0
22-Sep-2011,56293,0
22-Sep-2011,194,0
23-Sep-2011,65061,0
23-Sep-2011,240,0
24-Sep-2011,63710,0
24-Sep-2011,0,0
25-Sep-2011,50602,0
25-Sep-2011,233,0
26-Sep-2011,41742,0
26-Sep-2011,222,0
27-Sep-2011,44176,0
27-Sep-2011,303,0
28-Sep-2011,51564,0
28-Sep-2011,312,0
29-Sep-2011,52671,0
29-Sep-2011,299,0
30-Sep-2011,63724,0
30-Sep-2011,0,0
1-Oct-2011,60867,0
1-Oct-2011,0,0
2-Oct-2011,51100,0
2-Oct-2011,376,0
3-Oct-2011,43628,0
3-Oct-2011,344,0
4-Oct-2011,43934,0
4-Oct-2011,389,0
5-Oct-2011,47328,0
5-Oct-2011,466,0
6-Oct-2011,53740,0
6-Oct-2011,439,0
7-Oct-2011,62958,0
7-Oct-2011,479,0
8-Oct-2011,61659,0
8-Oct-2011,442,0
9-Oct-2011,51894,0
9-Oct-2011,530,0
10-Oct-2011,45380,0
10-Oct-2011,504,0
11-Oct-2011,44703,0
11-Oct-2011,490,0
12-Oct-2011,49554,0
12-Oct-2011,457,0
13-Oct-2011,51098,0
13-Oct-2011,450,0
14-Oct-2011,68908,0
14-Oct-2011,465,0
15-Oct-2011,66991,0
15-Oct-2011,500,0
16-Oct-2011,62242,0
16-Oct-2011,587,0
17-Oct-2011,44848,0
17-Oct-2011,544,0
18-Oct-2011,42720,0
18-Oct-2011,470,0
19-Oct-2011,48329,0
19-Oct-2011,506,0
20-Oct-2011,58853,0
20-Oct-2011,506,0
21-Oct-2011,68753,0
21-Oct-2011,474,0
22-Oct-2011,65405,0
22-Oct-2011,331,0
23-Oct-2011,56036,0
23-Oct-2011,483,0
24-Oct-2011,48350,0
24-Oct-2011,483,0
25-Oct-2011,44203,0
25-Oct-2011,508,0
26-Oct-2011,48507,0
26-Oct-2011,474,0
27-Oct-2011,65720,0
27-Oct-2011,580,0
28-Oct-2011,71082,0
28-Oct-2011,542,0
29-Oct-2011,67110,0
29-Oct-2011,562,0
30-Oct-2011,61556,0
30-Oct-2011,468,0
31-Oct-2011,47570,0
31-Oct-2011,522,0
1-Nov-2011,46042,0
1-Nov-2011,512,0
2-Nov-2011,49169,0
2-Nov-2011,931,0
3-Nov-2011,52334,0
3-Nov-2011,915,0
4-Nov-2011,56532,0
4-Nov-2011,1002,0
5-Nov-2011,59138,0
5-Nov-2011,1112,0
6-Nov-2011,54995,0
6-Nov-2011,1089,0
7-Nov-2011,37712,0
7-Nov-2011,912,0
8-Nov-2011,36620,0
8-Nov-2011,1353,0
9-Nov-2011,41329,0
9-Nov-2011,2190,0
10-Nov-2011,44102,0
10-Nov-2011,2396,0
11-Nov-2011,48350,0
11-Nov-2011,2822,0
12-Nov-2011,47498,0
12-Nov-2011,2787,0
13-Nov-2011,41380,0
13-Nov-2011,2921,0
14-Nov-2011,32299,0
14-Nov-2011,3131,0
15-Nov-2011,31060,0
15-Nov-2011,3182,0
16-Nov-2011,35435,0
16-Nov-2011,3769,0
17-Nov-2011,38600,0
17-Nov-2011,5463,0
18-Nov-2011,45729,0
18-Nov-2011,7353,0
19-Nov-2011,44933,0
19-Nov-2011,7504,0
20-Nov-2011,39812,0
20-Nov-2011,7443,0
21-Nov-2011,32892,0
21-Nov-2011,6702,0
22-Nov-2011,36862,0
22-Nov-2011,7624,0
23-Nov-2011,39944,0
23-Nov-2011,8324,0
24-Nov-2011,43346,0
24-Nov-2011,8342,0
25-Nov-2011,43501,0
25-Nov-2011,8342,0
26-Nov-2011,42204,0
26-Nov-2011,11701,0
27-Nov-2011,38534,0
27-Nov-2011,10915,0
28-Nov-2011,31390,0
28-Nov-2011,9247,0
29-Nov-2011,31344,0
29-Nov-2011,9733,0
30-Nov-2011,35971,0
30-Nov-2011,12385,0
30-Nov-2011,680,0
1-Dec-2011,36283,0
1-Dec-2011,12211,0
1-Dec-2011,0,0
2-Dec-2011,45241,0
2-Dec-2011,16862,0
2-Dec-2011,0,0
3-Dec-2011,44887,0
3-Dec-2011,16827,0
3-Dec-2011,0,0
4-Dec-2011,40807,0
4-Dec-2011,16661,0
4-Dec-2011,0,0
5-Dec-2011,35726,0
5-Dec-2011,15360,0
5-Dec-2011,0,0
6-Dec-2011,35726,0
6-Dec-2011,15360,0
6-Dec-2011,0,0
7-Dec-2011,36253,0
7-Dec-2011,18026,0
7-Dec-2011,0,0
8-Dec-2011,37372,0
8-Dec-2011,19107,0
8-Dec-2011,0,0
9-Dec-2011,46732,0
9-Dec-2011,19650,0
9-Dec-2011,0,0
10-Dec-2011,46301,0
10-Dec-2011,20156,0
10-Dec-2011,0,0
11-Dec-2011,40881,0
11-Dec-2011,19998,0
11-Dec-2011,0,0
12-Dec-2011,33423,0
12-Dec-2011,19730,0
12-Dec-2011,0,0
13-Dec-2011,33423,0
13-Dec-2011,18776,0
13-Dec-2011,0,0
14-Dec-2011,39191,0
14-Dec-2011,17219,0
14-Dec-2011,0,0
15-Dec-2011,50937,0
15-Dec-2011,16494,0
15-Dec-2011,0,0
16-Dec-2011,56231,0
16-Dec-2011,17269,0
16-Dec-2011,0,0
17-Dec-2011,56231,0
17-Dec-2011,17830,0
17-Dec-2011,0,0
18-Dec-2011,51923,0
18-Dec-2011,17254,0
18-Dec-2011,0,0
19-Dec-2011,44695,0
19-Dec-2011,16634,0
19-Dec-2011,0,0
20-Dec-2011,43967,0
20-Dec-2011,15581,0
20-Dec-2011,0,0
21-Dec-2011,53204,0
21-Dec-2011,17513,0
21-Dec-2011,0,0
22-Dec-2011,53213,0
22-Dec-2011,17388,0
22-Dec-2011,0,0
23-Dec-2011,49266,0
23-Dec-2011,16227,0
23-Dec-2011,0,0
24-Dec-2011,42860,0
24-Dec-2011,15041,0
24-Dec-2011,0,0
25-Dec-2011,40669,0
25-Dec-2011,16424,0
25-Dec-2011,0,0
26-Dec-2011,42510,0
26-Dec-2011,16485,0
26-Dec-2011,0,0
27-Dec-2011,54151,0
27-Dec-2011,16214,0
27-Dec-2011,0,0
28-Dec-2011,48986,0
28-Dec-2011,15182,0
28-Dec-2011,0,0
29-Dec-2011,49872,0
29-Dec-2011,16695,0
29-Dec-2011,0,0
30-Dec-2011,49340,0
30-Dec-2011,16709,0
30-Dec-2011,0,0
31-Dec-2011,41158,0
31-Dec-2011,14058,0
31-Dec-2011,0,0
1-Jan-2012,46374,0
1-Jan-2012,17889,0
1-Jan-2012,0,0
2-Jan-2012,45005,0
2-Jan-2012,17976,0
2-Jan-2012,0,0
3-Jan-2012,40923,0
3-Jan-2012,17148,0
3-Jan-2012,0,0
4-Jan-2012,43962,0
4-Jan-2012,17226,0
4-Jan-2012,0,0
5-Jan-2012,46017,0
5-Jan-2012,17385,0
5-Jan-2012,0,0
6-Jan-2012,52851,0
6-Jan-2012,17404,0
6-Jan-2012,0,0
7-Jan-2012,52632,0
7-Jan-2012,18379,0
7-Jan-2012,0,0
8-Jan-2012,48674,0
8-Jan-2012,18365,0
8-Jan-2012,0,0
9-Jan-2012,39296,0
9-Jan-2012,17113,0
9-Jan-2012,0,0
10-Jan-2012,38467,0
10-Jan-2012,17006,0
10-Jan-2012,0,0
11-Jan-2012,43938,0
11-Jan-2012,16451,0
11-Jan-2012,0,0
12-Jan-2012,48078,0
12-Jan-2012,19558,0
12-Jan-2012,0,0
13-Jan-2012,55859,0
13-Jan-2012,21221,0
13-Jan-2012,0,0
14-Jan-2012,54988,0
14-Jan-2012,21194,0
14-Jan-2012,0,0
15-Jan-2012,50501,0
15-Jan-2012,20633,0
15-Jan-2012,0,0
16-Jan-2012,46980,0
16-Jan-2012,19621,0
16-Jan-2012,0,0
17-Jan-2012,42795,0
17-Jan-2012,18764,0
17-Jan-2012,0,0
18-Jan-2012,42795,0
18-Jan-2012,18764,0
18-Jan-2012,0,0
19-Jan-2012,42795,0
19-Jan-2012,18764,0
19-Jan-2012,0,0
20-Jan-2012,42795,0
20-Jan-2012,18764,0
20-Jan-2012,0,0
21-Jan-2012,42795,0
21-Jan-2012,18764,0
21-Jan-2012,0,0
22-Jan-2012,42795,0
22-Jan-2012,18764,0
22-Jan-2012,0,0
23-Jan-2012,42795,0
23-Jan-2012,19170,0
23-Jan-2012,0,0
24-Jan-2012,42490,0
24-Jan-2012,18926,0
24-Jan-2012,0,0
25-Jan-2012,47621,0
25-Jan-2012,18999,0
25-Jan-2012,0,0
26-Jan-2012,50374,0
26-Jan-2012,21080,0
26-Jan-2012,0,0
27-Jan-2012,59094,0
27-Jan-2012,23112,0
27-Jan-2012,0,0
28-Jan-2012,57537,0
28-Jan-2012,23539,0
28-Jan-2012,0,0
29-Jan-2012,53016,0
29-Jan-2012,23022,0
29-Jan-2012,0,0
30-Jan-2012,43309,0
30-Jan-2012,21220,0
30-Jan-2012,0,0
31-Jan-2012,42725,0
31-Jan-2012,20421,0
31-Jan-2012,0,0
1-Feb-2012,48064,0
1-Feb-2012,20784,0
1-Feb-2012,0,0
2-Feb-2012,50490,0
2-Feb-2012,20601,0
2-Feb-2012,0,0
3-Feb-2012,61011,0
3-Feb-2012,24123,0
3-Feb-2012,0,0
4-Feb-2012,59526,0
4-Feb-2012,24765,0
4-Feb-2012,0,0
5-Feb-2012,54794,0
5-Feb-2012,24341,0
5-Feb-2012,0,0
6-Feb-2012,42573,0
6-Feb-2012,20716,0
6-Feb-2012,0,0
7-Feb-2012,41361,0
7-Feb-2012,21282,0
7-Feb-2012,0,0
8-Feb-2012,47263,0
8-Feb-2012,20790,0
8-Feb-2012,0,0
9-Feb-2012,49745,0
9-Feb-2012,21224,0
9-Feb-2012,0,0
10-Feb-2012,60872,0
10-Feb-2012,23509,0
10-Feb-2012,0,0
11-Feb-2012,59448,0
11-Feb-2012,23587,0
11-Feb-2012,0,0
12-Feb-2012,44551,0
12-Feb-2012,21358,0
12-Feb-2012,0,0
13-Feb-2012,42877,0
13-Feb-2012,21378,0
13-Feb-2012,0,0
14-Feb-2012,40808,0
14-Feb-2012,10515,0
14-Feb-2012,0,0
15-Feb-2012,45159,0
15-Feb-2012,22142,0
15-Feb-2012,0,0
16-Feb-2012,48585,0
16-Feb-2012,23965,0
16-Feb-2012,0,0
17-Feb-2012,56830,0
17-Feb-2012,25875,0
17-Feb-2012,0,0
18-Feb-2012,55917,0
18-Feb-2012,26129,0
18-Feb-2012,0,0
19-Feb-2012,53290,0
19-Feb-2012,25313,0
19-Feb-2012,0,0
20-Feb-2012,50783,0
20-Feb-2012,24898,0
20-Feb-2012,0,0
21-Feb-2012,44750,0
21-Feb-2012,23934,0
21-Feb-2012,0,0
22-Feb-2012,48155,0
22-Feb-2012,23196,0
22-Feb-2012,0,0
23-Feb-2012,52151,0
23-Feb-2012,23331,0
23-Feb-2012,0,0
24-Feb-2012,59996,0
24-Feb-2012,24787,0
24-Feb-2012,0,0
25-Feb-2012,59668,0
25-Feb-2012,25703,0
25-Feb-2012,0,0
26-Feb-2012,55168,0
26-Feb-2012,25956,0
26-Feb-2012,0,0
27-Feb-2012,41521,0
27-Feb-2012,23389,0
27-Feb-2012,0,0
28-Feb-2012,41866,0
28-Feb-2012,23090,0
28-Feb-2012,204,0
29-Feb-2012,46569,0
29-Feb-2012,21986,0
29-Feb-2012,0,0
1-Mar-2012,50188,0
1-Mar-2012,23921,0
1-Mar-2012,0,0
2-Mar-2012,59456,0
2-Mar-2012,27976,0
2-Mar-2012,0,0
3-Mar-2012,58768,0
3-Mar-2012,27962,0
3-Mar-2012,0,0
4-Mar-2012,53838,0
4-Mar-2012,24636,0
4-Mar-2012,0,0
5-Mar-2012,42837,0
5-Mar-2012,24488,0
5-Mar-2012,0,0
6-Mar-2012,43579,0
6-Mar-2012,26116,0
6-Mar-2012,0,0
7-Mar-2012,48133,0
7-Mar-2012,26014,0
7-Mar-2012,0,0
8-Mar-2012,52243,0
8-Mar-2012,26343,0
8-Mar-2012,0,0
9-Mar-2012,60168,0
9-Mar-2012,28451,0
9-Mar-2012,460,0
10-Mar-2012,59036,0
10-Mar-2012,30030,0
10-Mar-2012,0,0
11-Mar-2012,52911,0
11-Mar-2012,30095,0
11-Mar-2012,0,0
12-Mar-2012,44650,0
12-Mar-2012,26781,0
12-Mar-2012,0,0
13-Mar-2012,43583,0
13-Mar-2012,25122,0
13-Mar-2012,0,0
14-Mar-2012,49418,0
14-Mar-2012,27043,0
14-Mar-2012,0,0
15-Mar-2012,55017,0
15-Mar-2012,28397,0
15-Mar-2012,0,0
16-Mar-2012,60772,0
16-Mar-2012,31583,0
16-Mar-2012,728,0
17-Mar-2012,59305,0
17-Mar-2012,32405,0
17-Mar-2012,678,0
18-Mar-2012,53791,0
18-Mar-2012,31417,0
18-Mar-2012,570,0
19-Mar-2012,44277,0
19-Mar-2012,27437,0
19-Mar-2012,448,0
20-Mar-2012,42230,0
20-Mar-2012,27422,0
20-Mar-2012,225,0
21-Mar-2012,48383,0
21-Mar-2012,27558,0
21-Mar-2012,421,0
22-Mar-2012,55973,0
22-Mar-2012,31865,0
22-Mar-2012,653,0
23-Mar-2012,61563,0
23-Mar-2012,36133,0
23-Mar-2012,1035,0
24-Mar-2012,59606,0
24-Mar-2012,38596,0
24-Mar-2012,1081,0
25-Mar-2012,48638,0
25-Mar-2012,36933,0
25-Mar-2012,848,0
26-Mar-2012,44325,0
26-Mar-2012,34441,0
26-Mar-2012,700,0
27-Mar-2012,43728,0
27-Mar-2012,33528,0
27-Mar-2012,572,0
28-Mar-2012,50007,0
28-Mar-2012,36163,0
28-Mar-2012,537,0
29-Mar-2012,55342,0
29-Mar-2012,37128,0
29-Mar-2012,1263,0
30-Mar-2012,62128,0
30-Mar-2012,39910,0
30-Mar-2012,1238,0
31-Mar-2012,60225,0
31-Mar-2012,40661,0
31-Mar-2012,1041,0
1-Apr-2012,48075,0
1-Apr-2012,39847,0
1-Apr-2012,834,0
2-Apr-2012,47861,0
2-Apr-2012,35849,0
2-Apr-2012,674,0
3-Apr-2012,47773,0
3-Apr-2012,33762,0
3-Apr-2012,603,0
4-Apr-2012,55371,0
4-Apr-2012,34628,0
4-Apr-2012,539,0
5-Apr-2012,61050,0
5-Apr-2012,38702,0
5-Apr-2012,490,0
6-Apr-2012,60930,0
6-Apr-2012,37997,0
6-Apr-2012,0,0
7-Apr-2012,56416,0
7-Apr-2012,37414,0
7-Apr-2012,0,0
8-Apr-2012,53234,0
8-Apr-2012,35948,0
8-Apr-2012,0,0
9-Apr-2012,47961,0
9-Apr-2012,34111,0
9-Apr-2012,0,0
10-Apr-2012,46011,0
10-Apr-2012,34086,0
10-Apr-2012,0,0
11-Apr-2012,51358,0
11-Apr-2012,36582,0
11-Apr-2012,0,0
12-Apr-2012,54810,0
12-Apr-2012,38184,0
12-Apr-2012,0,0
13-Apr-2012,66640,0
13-Apr-2012,47205,0
13-Apr-2012,1895,0
14-Apr-2012,61720,0
14-Apr-2012,44638,0
14-Apr-2012,1899,0
15-Apr-2012,50605,0
15-Apr-2012,42522,0
15-Apr-2012,1472,0
16-Apr-2012,44284,0
16-Apr-2012,38866,0
16-Apr-2012,1122,0
17-Apr-2012,42491,0
17-Apr-2012,40906,0
17-Apr-2012,903,0
18-Apr-2012,46907,0
18-Apr-2012,44056,0
18-Apr-2012,896,0
19-Apr-2012,51685,0
19-Apr-2012,50109,0
19-Apr-2012,793,0
20-Apr-2012,61206,0
20-Apr-2012,53426,0
20-Apr-2012,1027,0
21-Apr-2012,60474,0
21-Apr-2012,53303,0
21-Apr-2012,1135,0
22-Apr-2012,48634,0
22-Apr-2012,48604,0
22-Apr-2012,876,0
23-Apr-2012,47750,0
23-Apr-2012,44793,0
23-Apr-2012,742,0
24-Apr-2012,45989,0
24-Apr-2012,44410,0
24-Apr-2012,654,0
25-Apr-2012,48497,0
25-Apr-2012,43659,0
25-Apr-2012,620,0
26-Apr-2012,48497,0
26-Apr-2012,47117,0
26-Apr-2012,574,0
27-Apr-2012,59791,0
27-Apr-2012,50368,0
27-Apr-2012,1058,0
28-Apr-2012,59436,0
28-Apr-2012,50846,0
28-Apr-2012,1036,0
29-Apr-2012,52383,0
29-Apr-2012,47405,0
29-Apr-2012,927,0
30-Apr-2012,48329,0
30-Apr-2012,46178,0
30-Apr-2012,739,0
1-May-2012,44391,0
1-May-2012,43342,0
1-May-2012,657,0
2-May-2012,48677,0
2-May-2012,43930,0
2-May-2012,596,0
3-May-2012,52667,0
3-May-2012,49005,0
3-May-2012,586,0
4-May-2012,62531,0
4-May-2012,53039,0
4-May-2012,720,0
5-May-2012,61104,0
5-May-2012,51878,0
5-May-2012,716,0
6-May-2012,50764,0
6-May-2012,49171,0
6-May-2012,691,0
7-May-2012,46270,0
7-May-2012,43735,0
7-May-2012,562,0
